"no_nas";"nm_nas";"no_ident";"jns_ident";"created_at_kantor";"masa_ident";"tgl_ident";"acc_off";"bntk_hkm";"gol_pemilik";"status_nas";"flag_hub_bank";"sumber_dana";"tujuan_dana";"maks_trans";"penghasilan_bulan";"penghasilan_lainnya";"pengeluaran_bulan";"pengeluaran_lainnya";"npwp";"no_telp";"email";"bidang_usaha"
"9d4ad529-287f-4f34-af9b-ec1136c902c0";"Rahmat Rahmat Suryono";"9346154e-a1bf-4b97-ac47-fe1e315b8a2d";"3";"481";"0";"2024-08-09";"qef";"7";"12";"""00""";"false";"1";"0";"4";"2";"1";"0";"1";"4eaef3de-fc57-4337-938f-81f9b479f8ae";"+62 (861) 7345-1610";"Titi_Winarsih80@gmail.com";"2"
"fbec6736-7d70-4f53-8cb1-54214e2fce8d";"Juwita Nadia";"f38aefa8-aaef-4eb3-b506-8e0bd04157f5";"1";"291";"1";"2024-08-09";"wPQ";"8";"0";"""01""";"false";"3";"0";"4";"3";"3";"4";"2";"fce40de3-1f6b-4307-83b1-d96125d0a039";"+62 (211) 4373-5211";"Patricia88@yahoo.co.id";"10"
"bd8f7884-e138-4449-90f3-0612ba96c978";"Rahimah Umi";"65cc22d5-a42b-4dca-9bcb-9ad73f787551";"2";"166";"0";"2024-08-09";"zGr";"5";"14";"""00""";"false";"4";"2";"2";"0";"2";"4";"0";"b4b304f7-3447-4c07-b771-a8a3793de572";"+62 (650) 8996-3120";"Ade_Andriani@yahoo.com";"10"
"ec0f0535-c1bf-4e10-a47a-e87785780a07";"Dartono Wibowo";"4d065ab5-7391-40e2-983e-012f18b41734";"4";"122";"0";"2024-08-09";"yRh";"0";"13";"""01""";"true";"0";"2";"4";"4";"3";"2";"3";"af4f5786-81c8-46b3-be0c-4e3e4789a8fd";"+62 (812) 5190-0689";"Gina.Leilani94@yahoo.com";"7"
"be862d30-f14b-4da8-be92-f537fe33e42a";"Aris Aris Narpati";"5755b984-dfc4-4cbd-b26c-fc3c53dfa53b";"2";"434";"1";"2024-08-09";"SBk";"14";"19";"""01""";"true";"2";"4";"3";"2";"4";"0";"4";"f38972a8-09a4-423d-a6f4-93702f8495a7";"+62 (316) 4738-8121";"Balapati55@yahoo.com";"10"
"78c84444-5cbe-44ac-ab7c-6bad701c1048";"Puput Purnama";"c3771538-fa47-498a-8cf9-2dd2ad943664";"1";"331";"1";"2024-08-09";"yqX";"16";"9";"""00""";"false";"2";"0";"4";"0";"4";"0";"1";"4d265cc2-0801-4e9a-b2ad-19a47a7f13f0";"+62 (718) 1092-8403";"Hasna50@yahoo.com";"7"
"2ad0eb1c-6aff-4ad3-81cb-05034d7754c3";"Pangestu Salman";"87518ccc-0d67-4531-a1e0-b4693da78604";"2";"51";"1";"2024-08-09";"zOE";"14";"2";"""01""";"false";"4";"2";"3";"3";"4";"0";"1";"11ceff10-a34b-4976-8478-dcd8e52c0173";"+62 (344) 1584-1083";"Irnanto_Perdana@yahoo.co.id";"1"
"41e4856a-2fc1-4568-9969-0505c4cc2e84";"Purnama Lili";"4ad57f9c-ef6f-4adb-9848-fd815594d74f";"2";"487";"0";"2024-08-09";"AlQ";"11";"17";"""00""";"true";"3";"3";"2";"0";"1";"0";"4";"4cc1b912-5178-4a0f-9103-620718ab4478";"+62 (491) 6094-7322";"Ami71@gmail.co.id";"9"
"54f6448b-1fa3-4aae-b05d-0f1c817a3027";"Prabawa Hutagalung";"78944387-8e8c-4b86-9ead-e41d566ebfa9";"2";"341";"0";"2024-08-09";"sqJ";"1";"0";"""01""";"false";"3";"0";"2";"1";"1";"1";"0";"311c37ac-a854-4e66-b426-e919911e0d00";"+62 (011) 5713-3421";"Rahmat_Prasasta2@yahoo.co.id";"9"
"6adc634b-e6f4-4f89-99f9-521639ed4a58";"Tirta Saputra";"f6a92718-68fb-41d7-804b-1ba52e79f427";"2";"61";"1";"2024-08-09";"qIR";"0";"10";"""00""";"false";"0";"0";"4";"2";"3";"2";"0";"70428791-62f9-4620-9bdf-65f5cfd77492";"+62 (172) 5684-7259";"Talia.Sudiati@gmail.co.id";"6"
"c741b197-7044-4bc8-a344-bc90060d0fbc";"Rosalina Oktaviani";"1d7de47a-a307-4391-9d86-211a9048ced4";"2";"287";"1";"2024-08-09";"BXP";"6";"13";"""01""";"true";"4";"4";"1";"3";"4";"4";"4";"29a933b3-a216-415a-8ec3-df7901b13f36";"+62 (064) 0067-8520";"Cemani_Fabian@yahoo.com";"9"
"b52234a6-cd57-480e-a3fe-0726a606b3fb";"Tirta Tirta Manullang";"5bb610da-8872-41c1-acdc-6503330ef64d";"1";"45";"1";"2024-08-09";"lHS";"20";"4";"""01""";"false";"2";"0";"0";"4";"4";"1";"3";"e8c0199c-70c3-4fd5-ae2a-b1a3e254b78f";"+62 (361) 5067-8546";"Koko.Adhitama39@gmail.co.id";"7"
"7c257418-1125-4c40-abc8-7633f757a4c8";"Omar Rajata";"5727ca67-64aa-4374-b00e-5dc6860c8c05";"2";"18";"1";"2024-08-09";"pog";"19";"8";"""00""";"true";"3";"1";"3";"4";"1";"2";"2";"78158ba2-c271-4965-90bc-ae107a661070";"+62 (775) 4075-6954";"Hartana_Ramadan7@gmail.com";"8"
"1817b230-fbeb-428e-b56a-19d9057888d5";"Naura Naura Kahyang";"21c0734d-ae8f-4bef-9c02-85af4bb69abe";"3";"280";"1";"2024-08-09";"kAD";"2";"4";"""01""";"false";"0";"2";"3";"4";"4";"1";"2";"3c18b5f5-850e-4dec-926e-bae8f776ee3f";"+62 (195) 2251-2021";"Gilang_Sihombing@yahoo.com";"9"
"13339ac4-570b-4655-8c39-423f6bca004f";"Zulfa Zulaika";"d5a817c5-f945-4852-bd31-26774796611a";"4";"466";"1";"2024-08-09";"vFw";"4";"0";"""01""";"false";"4";"1";"2";"1";"1";"4";"0";"4f70c0f7-3e0f-4093-8a0f-f069bd21bae4";"+62 (538) 6119-1362";"Hamima_Yuniar@yahoo.co.id";"8"
"5e8529e0-22d2-4b99-9100-cd25fdb5c14e";"Warji Warji Satria";"010dcc33-db01-4615-a651-a9bfc41c7f81";"2";"314";"0";"2024-08-09";"cIo";"6";"8";"""00""";"true";"1";"2";"4";"3";"0";"2";"2";"744efd14-f2b6-4298-9f5d-263c9580a2cb";"+62 (061) 6394-3003";"Febi30@yahoo.co.id";"4"
"d075fbe8-4fa1-4188-8ca9-a73f531206b0";"Cager Purwadi";"463ab070-031e-4c2c-a94d-1b132354e146";"4";"50";"0";"2024-08-09";"Ldq";"1";"4";"""00""";"false";"2";"1";"2";"3";"1";"0";"0";"e47ee920-8c0c-4f67-870a-8e40fbc7fc5b";"+62 (365) 3659-8107";"Gawati.Aryani@yahoo.co.id";"9"
"8593714b-3b24-4629-bf94-25273a06c0d4";"Lidya Wulandari";"e57e64b4-c60e-453e-a314-04cc3846077f";"2";"166";"1";"2024-08-09";"wGe";"17";"18";"""00""";"true";"2";"2";"4";"4";"1";"3";"2";"f8ed0185-40c8-47bb-95d0-d2d065633b3b";"+62 (119) 2424-0801";"Eko38@gmail.com";"6"
"135f4eb6-ac86-4c86-b6b3-54f434a71241";"Bahuwirya Wacana";"d721931b-870c-4c52-892e-01f7ac0b9090";"1";"199";"1";"2024-08-09";"eas";"12";"14";"""01""";"false";"1";"2";"1";"0";"3";"0";"4";"39119ac1-86a2-4041-bdb5-3fcd97328fdf";"+62 (180) 0623-4677";"Alika47@gmail.co.id";"7"
"371bd03e-dc9c-4a5e-a7b6-44a83f2d0c36";"Yuniar Pia";"e679e288-fad7-4076-9141-7860f7df6416";"3";"183";"1";"2024-08-09";"eAH";"8";"16";"""01""";"true";"4";"1";"2";"2";"2";"2";"4";"65ca66c5-6022-4dc7-98c9-b47618db0faa";"+62 (732) 5620-5136";"Hairyanto38@yahoo.com";"3"
"ceb01910-4ca3-44cf-be82-4f2d114f8b43";"Candra Candra Haryanto";"dcf033c1-c45f-4f89-acc6-ee85deea5369";"2";"290";"1";"2024-08-09";"AWO";"0";"18";"""00""";"true";"4";"3";"4";"3";"0";"3";"4";"391f0080-fe79-4355-9085-5fdd0d8dc7d8";"+62 (414) 0556-1132";"Yuni_Haryanti73@yahoo.co.id";"3"
"185f758d-5ef4-402b-aeaa-d0706b953593";"Sirait Jayeng";"c4ad8386-833b-4983-9422-57c8ee15772e";"3";"5";"0";"2024-08-09";"IHE";"17";"0";"""01""";"false";"3";"4";"3";"2";"0";"3";"0";"37b15937-b72c-42bd-85b5-980c907f133f";"+62 (273) 7296-2647";"Mila.Puspasari@yahoo.com";"7"
"715bbc31-ad37-47f1-829b-43f280b6eaeb";"Firgantoro Vino";"cc0d184d-9624-42fc-9c64-d6d174a6ecb9";"3";"117";"1";"2024-08-09";"vIV";"20";"4";"""00""";"true";"0";"1";"1";"3";"3";"1";"4";"49b082e4-7586-4e83-91f6-c691283fa400";"+62 (788) 1957-7056";"Hamzah.Sudrajat@gmail.com";"6"
"c5c61ec6-2c38-41f7-8c84-85dd3af0b6c6";"Simbolon Kanda";"88c58c50-b0d5-4821-b32c-8730327647f3";"3";"187";"0";"2024-08-09";"CFU";"5";"9";"""00""";"false";"4";"0";"3";"4";"3";"1";"1";"68239438-cf32-49d9-a392-8e14943f74c3";"+62 (074) 7291-0833";"Margana_Irfandi22@yahoo.co.id";"8"
"f39df5c1-f043-442a-9791-a271bde6afb2";"Hasna Mayasari";"0543019f-6992-43f6-bc34-2b4391f29982";"3";"484";"0";"2024-08-09";"kka";"0";"12";"""01""";"true";"4";"3";"3";"3";"2";"3";"3";"860d8c26-d66d-4ea7-b82b-e38298f33fea";"+62 (636) 3316-5460";"Sarah_Oktaviani@gmail.com";"10"
"111bb827-1da8-4f07-97bc-ff9635e63eac";"Lintang Aryanti";"903821f7-af3e-4ff7-9180-2258c0f3c1aa";"1";"204";"1";"2024-08-09";"oCj";"16";"5";"""00""";"true";"2";"3";"1";"0";"3";"2";"3";"797a7a5b-ab29-4f65-b1fe-0f1e2c6b8a1d";"+62 (864) 8096-5013";"Hesti_Mandasari@yahoo.com";"2"
"b9bab62a-e41e-48ba-b31e-2347f756c5a1";"Olga Olga Sihotang";"820ed05e-61fe-4058-add6-73dfcbbebb66";"4";"349";"1";"2024-08-09";"naI";"1";"5";"""00""";"false";"2";"4";"4";"3";"2";"2";"3";"ed2b9071-3af6-4a7e-8c4d-cf37b863273b";"+62 (381) 2221-5175";"Hendri.Budiman@yahoo.co.id";"10"
"d623ba4d-ecaa-4b49-aec8-25aa6aa02455";"Ajeng Wahyuni";"a266b5c6-38eb-40a3-ac5f-66b560bfc1f5";"2";"300";"0";"2024-08-09";"FWI";"18";"13";"""01""";"false";"0";"3";"4";"4";"0";"0";"4";"e10d2339-46cf-4ebb-a3f7-1c1fb0a7a11d";"+62 (638) 0502-7002";"Endah.Aurelia83@gmail.co.id";"0"
"90b5a3db-84cf-42e8-a7b0-653f632e7ede";"Pudjiastuti Dian";"11d71a92-552a-4db7-9408-1a2884dc312f";"1";"155";"1";"2024-08-09";"Pyr";"16";"3";"""01""";"false";"1";"2";"1";"3";"4";"1";"3";"a98ff87d-e59e-4442-ae20-6766577724eb";"+62 (761) 2088-7186";"Kenari17@gmail.co.id";"5"
"a7640c24-6f34-4f09-ba0e-de41218370ff";"Cinthia Cinthia Kusmawati";"f3a4627a-c1d1-47c4-b829-063e2001ff7b";"2";"121";"0";"2024-08-09";"jNU";"3";"10";"""01""";"false";"0";"2";"4";"3";"3";"2";"2";"42165adb-185b-4ab2-a839-55a8c60afc6d";"+62 (985) 6303-5171";"Sartika45@yahoo.co.id";"6"
"27ab24f3-f66a-4e43-876e-9758c7390968";"Alika Hartati";"96bc0823-cdcf-4951-979b-e82ee93308d3";"2";"82";"1";"2024-08-09";"psc";"11";"14";"""01""";"false";"0";"3";"2";"4";"1";"1";"2";"0cd3a470-0de1-410c-9e81-e5b2da1ad46f";"+62 (169) 9657-7341";"Nilam_Nurdiyanti@gmail.co.id";"10"
"ae7a1a10-fab8-4f94-af8a-af07ff977cc7";"Oktaviani Gilda";"5d929449-9147-4aec-bfbe-78f5ec192645";"2";"462";"1";"2024-08-09";"KqX";"8";"10";"""00""";"false";"4";"3";"4";"2";"3";"0";"1";"f14379fb-c333-47e9-8e92-3ff6e7ea4433";"+62 (313) 8835-8397";"Balapati.Prasetya79@gmail.co.id";"3"
"d0c89766-164c-4562-80e5-8316cdb2c11b";"Maya Farida";"1de4e782-7362-4037-84c9-44d13e101398";"3";"406";"1";"2024-08-09";"ttc";"9";"13";"""01""";"true";"3";"3";"3";"3";"3";"1";"0";"be9960bd-4694-4b55-b11e-44478183292c";"+62 (973) 3510-0775";"Sabrina_Azzahra@gmail.com";"4"
"1963b279-398b-45c0-b08f-4aa1feea7b61";"Safina Puspita";"830a705b-14ea-4336-862d-867831a5b44a";"4";"289";"1";"2024-08-09";"YKM";"15";"12";"""01""";"true";"4";"4";"4";"3";"2";"0";"2";"9ad45a24-1933-46c9-9ef3-987d252d5e6a";"+62 (552) 3463-4189";"Gamblang58@yahoo.co.id";"0"
"ed3a3d4c-8b1e-40f3-866e-64fdc0ee449a";"Shania Usada";"3ef77886-0907-49a1-880a-a79fc886297a";"4";"27";"0";"2024-08-09";"oey";"19";"14";"""01""";"false";"0";"0";"1";"2";"3";"4";"2";"c6819217-cc9d-4ed8-b223-ff6e99aca8bc";"+62 (922) 1039-7935";"Himawan64@yahoo.com";"6"
"492d8561-0ae0-4083-9359-ea02729dc241";"Cornelia Cornelia Fathina";"b3d7cddd-39b6-4228-b2ed-c4bbe518ca44";"4";"496";"1";"2024-08-09";"YwI";"0";"10";"""01""";"false";"3";"0";"0";"3";"3";"4";"4";"70cc9403-15ef-4e0d-ade4-a8559ca265b3";"+62 (457) 3451-0683";"Gawati36@gmail.co.id";"9"
"0272cb64-9ebc-45be-b3f4-b012edb5f0a7";"Hilda Yuliarti";"6e33099a-00ea-47f0-b729-60976108da92";"1";"261";"0";"2024-08-09";"Pjm";"8";"8";"""00""";"false";"1";"1";"3";"4";"1";"3";"0";"b345e00f-73a9-40b3-9993-e11b26b6c851";"+62 (487) 3189-6440";"Devi.Mandasari@yahoo.com";"0"
"944ead8e-4057-4199-babb-b0f44000b66b";"Febriana Febriana Widiastuti";"e7f3f970-f5c5-49dc-8ddf-059f00312f8f";"1";"451";"0";"2024-08-09";"Lkd";"6";"4";"""01""";"false";"3";"2";"0";"0";"0";"0";"0";"7499abb4-8f6b-4fb5-aa6b-5fc282841027";"+62 (310) 5307-2004";"Chelsea.Pudjiastuti14@yahoo.com";"6"
"1481d93a-dbe8-4478-ac90-da75ccf64018";"Handayani Siska";"8a5474bc-a9e8-4494-bfed-1dfddf50b07e";"3";"219";"0";"2024-08-09";"aTD";"14";"8";"""00""";"false";"0";"4";"2";"4";"3";"2";"1";"bd556bec-e39b-4e23-a030-d5fb7f2a97e3";"+62 (845) 4877-1667";"Luwes.Tampubolon75@yahoo.com";"5"
"07ddfde1-1fb0-4301-b187-71da8dd6c318";"Ratih Fernanda";"709d46f4-a36f-4663-a38e-c178ee93d128";"2";"332";"1";"2024-08-09";"KIr";"17";"9";"""00""";"false";"4";"3";"4";"3";"1";"0";"3";"4761b90e-a35c-45c6-86e3-cae92ffee007";"+62 (472) 1118-6414";"Tania.Puspita9@gmail.com";"5"
"79c6f8d3-faf5-4e71-95c2-5334acc67112";"Jasmani Prabowo";"b64aed98-8950-4617-b866-3ea79cdb15d8";"2";"101";"1";"2024-08-09";"rup";"0";"12";"""00""";"false";"4";"4";"0";"2";"2";"2";"3";"0736db9b-ebb3-4011-93ef-1a2d20d1d14d";"+62 (992) 1197-6464";"Azalea57@yahoo.com";"10"
"d722451e-ea43-47a3-87fb-11c9c7728754";"Mandasari Cinthia";"ab010a3a-c45c-48a1-9a1a-451e7d625697";"4";"475";"1";"2024-08-09";"RuU";"18";"14";"""00""";"true";"1";"2";"0";"3";"4";"4";"2";"69ac50c2-9504-4919-8951-6ed3d77f98e6";"+62 (908) 2118-9628";"Cornelia_Utami@yahoo.com";"3"
"5cf1dc09-5879-4acd-b247-c7adbc817093";"Gabriella Gabriella Lailasari";"ae0494c8-484f-4cae-9173-837e95876f8a";"3";"317";"1";"2024-08-09";"frA";"20";"10";"""00""";"true";"3";"3";"1";"4";"4";"1";"4";"09cb80ba-7237-4698-a2d2-0778ed32ebcb";"+62 (795) 2576-6675";"Candra44@gmail.co.id";"9"
"95510e28-f336-47cf-bfb5-fb0513e5d265";"Prita Prita Ramadhani";"d77a26a0-7969-4cdc-bff8-be9349fc7752";"3";"291";"0";"2024-08-09";"vFf";"5";"17";"""00""";"true";"1";"2";"4";"1";"1";"2";"4";"f8676b07-045d-467b-8fa1-012c7ca3c0c2";"+62 (662) 9693-1766";"Samsul.Wibisono@yahoo.co.id";"3"
"b0078911-ce92-42e6-bc6d-54653b31bb6f";"Airlangga Warji";"8d13437e-481f-4b7b-8a4c-d11a1308007c";"1";"20";"0";"2024-08-09";"bUs";"1";"17";"""01""";"false";"0";"3";"1";"2";"4";"2";"3";"8eb0d176-e15a-43af-b097-0cf7fdcbc424";"+62 (988) 9472-7762";"Kemal20@gmail.com";"3"
"eca7735c-0caa-4aba-aeb0-e2a27a49d7ee";"Supriyanto Mursinin";"77f482d5-1b32-4cc8-bb81-e4bbb0bb133e";"4";"388";"1";"2024-08-09";"YBm";"5";"0";"""00""";"false";"1";"3";"3";"3";"4";"0";"1";"b59e3e98-2ba7-4cf2-84e6-ff8dd19164b6";"+62 (354) 7443-9631";"Janet_Elvina@gmail.com";"6"
"cdccae6e-8eda-4069-920f-b3b8afa029bd";"Leo Permadi";"cce08053-26de-444b-821c-804ae747a3c3";"4";"371";"0";"2024-08-09";"oKx";"16";"15";"""01""";"true";"3";"0";"3";"1";"3";"4";"1";"b33bdd50-2861-427b-882a-fce7ae52c1b6";"+62 (531) 9082-9624";"Dwi48@gmail.co.id";"1"
"7c2a735d-04b8-43ae-9eab-75a3a00f5435";"Nuraini Wulan";"a6a4ca6c-809e-416b-9108-f6078f19c73c";"4";"197";"1";"2024-08-09";"LvZ";"13";"15";"""01""";"false";"1";"4";"1";"2";"2";"0";"2";"68fc6860-efb2-4d54-ab44-9e7cb98fb363";"+62 (038) 7515-3600";"Ganesha49@gmail.co.id";"2"
"81568e36-6834-4f0a-9775-c9777fc64dec";"Eli Ningrum";"99f68598-803a-4986-a56e-55409370623a";"2";"221";"0";"2024-08-09";"gPJ";"18";"6";"""01""";"false";"3";"3";"3";"3";"3";"0";"4";"6999a0ee-5d30-42fd-832a-7d5b46bd0212";"+62 (768) 0795-1632";"Iriana_Maharani@gmail.com";"7"
"7f972268-2e41-4697-aa4b-eb2e1bca8117";"Anandya Fathonah";"dcfd6e3f-e8c8-40a8-a910-eb1d93494df6";"3";"127";"0";"2024-08-09";"yfq";"18";"9";"""01""";"true";"4";"0";"0";"0";"2";"3";"2";"3bd82a51-2de3-4431-967e-a739da14ce9d";"+62 (690) 7577-2645";"Jayeng_Prasetyo25@yahoo.com";"2"
"80d83c00-d524-4e92-9645-1888a1482908";"Puspita Aqila";"e1cee681-96e3-41ca-9357-2bc61d2ddb3d";"4";"249";"0";"2024-08-09";"dNs";"8";"19";"""00""";"true";"1";"1";"1";"4";"3";"4";"2";"82a681ae-0d04-4abf-9716-f5b8906af256";"+62 (042) 2686-8556";"Bakti.Darmawan65@yahoo.com";"4"
"574b6b9d-aa71-4c62-8a47-a8a448637563";"Haikal Danuja";"a4faca92-e3e7-4eaf-aa75-79e0eb92cf1a";"1";"140";"1";"2024-08-09";"wPK";"18";"11";"""01""";"true";"2";"1";"2";"0";"3";"4";"2";"c32d8234-afc9-4370-bf8e-a849b83933a4";"+62 (528) 3885-5063";"Eli42@gmail.co.id";"6"
"e6794ce0-94b7-43eb-9df2-e12eed107c2d";"Mahestri Tami";"957bf739-b9b5-4320-ad8b-43e538c4e488";"4";"20";"0";"2024-08-09";"tHD";"14";"5";"""01""";"true";"4";"1";"0";"1";"2";"2";"0";"e62d277e-c80b-40d6-9522-06dc1ccee8cb";"+62 (449) 7628-8211";"Rika37@gmail.com";"8"
"ad383662-c24d-49d4-8c6e-7cc299e40abb";"Usyi Usyi Suryatmi";"51783228-6551-431e-b0cb-21bf810a14a7";"3";"293";"0";"2024-08-09";"fFS";"10";"4";"""00""";"false";"1";"1";"1";"4";"4";"0";"4";"3f9332d1-da2d-49ee-b6bb-e60df6b28af9";"+62 (235) 8300-8415";"Halim97@gmail.com";"1"
"e38f2878-c360-46b2-85db-afa5cbc230dd";"Agustina Nurul";"75a83437-8e7d-4131-a655-459adb3e43f1";"3";"476";"1";"2024-08-09";"uNT";"15";"15";"""01""";"true";"4";"0";"2";"2";"0";"0";"3";"2b69048d-6ee3-405f-a010-1e7a4718d5f0";"+62 (386) 3451-1085";"Restu_Pudjiastuti@gmail.com";"5"
"a73e2540-a90f-4f97-990a-d61ff78efe98";"Fabian Jaswadi";"fb40b36d-e1f3-42b7-87ab-abba67e19130";"4";"255";"1";"2024-08-09";"uOV";"6";"18";"""00""";"false";"3";"1";"1";"0";"2";"4";"1";"f6f96cca-0a17-4414-914d-e1f206218086";"+62 (734) 4190-2451";"Febrina.Yulianti@yahoo.co.id";"10"
"4bf07981-794f-49da-b4af-b5f4d42c3ecb";"Daliman Daliman Putra";"0a7b57d0-11f2-40ba-b9d6-671f822899df";"2";"0";"1";"2024-08-09";"AnT";"9";"13";"""00""";"true";"0";"4";"2";"1";"3";"3";"0";"8059fe88-cbd5-4aed-b889-e6e3d2235023";"+62 (529) 5847-6061";"Salwa_Anandya@gmail.co.id";"8"
"12bcd9b4-4054-4343-a24c-cd72412e9cf3";"Hani Hani Aryani";"5dd73e59-2593-4fad-bdc5-ba19caa745f0";"1";"302";"1";"2024-08-09";"uPW";"9";"1";"""01""";"true";"2";"0";"4";"4";"3";"0";"3";"e3bcf859-ee8a-43f9-9862-4b51dc1f9761";"+62 (883) 7616-7532";"Martaka_Budiyanto45@gmail.co.id";"5"
"123bcd86-3407-42c0-ba06-caa115a9c0df";"Sasha Anandya";"edb3aabe-8857-4d26-80e9-6851c6a0abf4";"1";"449";"1";"2024-08-09";"ctm";"0";"13";"""01""";"false";"3";"2";"2";"2";"3";"0";"3";"1e3b2442-b871-4c4b-a3d9-97fae50b0717";"+62 (485) 4559-5239";"Hasna.Safitri52@gmail.com";"6"
"067a4f51-f2ed-4bee-81fb-8f5ededef3c3";"Zulfikar Zulfikar Megantara";"52dbc5ef-cfce-4d28-b840-b762d4e4d8b4";"1";"390";"1";"2024-08-09";"mlZ";"4";"1";"""00""";"true";"0";"4";"0";"2";"2";"1";"4";"29358bcc-8202-4e9b-b431-04aace2ce16c";"+62 (502) 7429-7760";"Rina0@gmail.co.id";"6"
"c52398bc-fa08-4c18-bce7-495dab3e5b6f";"Parman Pratama";"4de21c7d-4f7a-41e6-8ac8-b1f7554e0fd8";"3";"191";"1";"2024-08-09";"pQg";"2";"18";"""00""";"true";"1";"0";"1";"2";"3";"0";"3";"df69cbc3-59d3-4039-9a8c-7fc39cb1a389";"+62 (750) 6390-1685";"Titi.Wulandari@gmail.com";"5"
"a6a3cff0-a8d6-4529-b892-1bc4e72e3ea7";"Kasiran Ahmad";"48f85937-7bd7-42a2-bfd7-166e6ada7b0a";"1";"281";"0";"2024-08-09";"bjI";"14";"19";"""00""";"true";"0";"0";"3";"0";"1";"0";"1";"b7f469cb-6b29-4910-a0c0-85a814d8a688";"+62 (048) 5581-7769";"Hasan_Hardiansyah8@gmail.co.id";"3"
"d5c993f5-bb11-46c1-ad7a-1a2f60538c87";"Gatot Prasetya";"d3a3dc66-d864-4fad-840a-4ef60af3ef71";"3";"262";"1";"2024-08-09";"fej";"18";"2";"""01""";"false";"2";"3";"0";"4";"3";"2";"1";"b7c6d1c8-0424-4172-88ad-40ab4ca5983c";"+62 (651) 0073-9301";"Mahdi_Siregar23@yahoo.co.id";"8"
"2c279fdc-00cf-4bce-964c-ecc1c64df952";"Aqila Sartika";"4e03697b-e433-4754-893d-00ba46f97de5";"1";"438";"0";"2024-08-09";"zJD";"18";"20";"""01""";"false";"2";"3";"0";"0";"1";"1";"1";"8c0f3399-6e8e-4520-bda2-ad1dbd7d2779";"+62 (154) 0068-3756";"Cakrabuana.Purnama93@yahoo.co.id";"6"
"bda4677b-8ab7-4e6f-b44c-04a3b114ff2b";"Pia Mustika";"d4e18cb5-dd27-4a03-83f0-eac8f09bbe32";"3";"242";"1";"2024-08-09";"RwH";"4";"12";"""01""";"false";"4";"3";"2";"1";"2";"3";"2";"cf640cda-562c-464d-be39-dcd98179cf73";"+62 (789) 4233-1259";"Vega_Airlangga47@gmail.com";"10"
"83d4a8f2-0a98-4272-bf6c-a133946f0f6a";"Ibrahim Tarihoran";"e2e16f12-0a81-4f4d-b6e2-29e600e0aefc";"3";"77";"1";"2024-08-09";"cgL";"19";"15";"""01""";"false";"4";"4";"3";"4";"4";"3";"0";"31a8cd1f-38f5-41f0-aa38-6a7970b51b5b";"+62 (855) 3934-4064";"Indra26@gmail.com";"8"
"cba98f65-a513-4ff3-99a9-fe95391ed0aa";"Usamah Silvia";"42193982-2a43-4004-b120-f7bb770e41b8";"1";"174";"0";"2024-08-09";"lyb";"20";"16";"""01""";"true";"4";"3";"0";"0";"0";"0";"3";"4dae4b1e-b081-4b58-be6a-dc645cade729";"+62 (962) 6993-5804";"Gambira_Rendra94@yahoo.com";"6"
"999d2b1d-9e72-4d83-9b0f-6140196da1da";"Hariyah Kasiyah";"a496973e-52b9-4561-be2b-cfe8bfa409b5";"4";"19";"0";"2024-08-09";"FKf";"5";"5";"""00""";"false";"4";"1";"3";"1";"3";"0";"3";"8e1ee080-888b-4dc7-a71c-f29a734a6a99";"+62 (759) 7012-8223";"Siska36@yahoo.com";"9"
"f3a4ef6b-1a12-4231-92a0-2602b5ffad38";"Patricia Astuti";"bb867c73-2230-42d5-8507-0d63f079d792";"4";"15";"0";"2024-08-09";"MZC";"14";"4";"""01""";"false";"3";"3";"0";"1";"4";"2";"3";"96a7979f-dab0-477a-9e53-34eeecd4fc26";"+62 (848) 6746-1010";"Eja_Yudhistira28@gmail.co.id";"0"
"ba23fb19-362d-4b19-9368-08ee8e340ce6";"Nathania Bella";"b68b1815-dfa3-457d-9e31-3852b0b186ab";"3";"360";"0";"2024-08-09";"KjH";"6";"1";"""00""";"true";"2";"4";"0";"3";"2";"0";"0";"acebb777-2f4f-4f31-9a10-7c2de4d8ec5b";"+62 (082) 3530-7797";"Raihan.Ardianto@gmail.co.id";"2"
"8b21d7f9-c55b-4fa8-b953-a7ed8ecd25bc";"Adhitama Cayadi";"415cdc42-77c4-4b9a-93f7-e37f14efcdeb";"2";"293";"1";"2024-08-09";"FWe";"6";"13";"""00""";"false";"4";"3";"0";"2";"4";"3";"2";"f065be9a-4519-4b72-b521-7489f1218e60";"+62 (576) 5985-8618";"Juli_Maharani@gmail.com";"0"
"3ba7149a-ad2e-4ba7-98fd-7a7dc675de10";"Dalima Dalima Anandya";"cef73e2e-df9e-4d8d-a0c2-37f95a9a16ad";"2";"287";"1";"2024-08-09";"ThM";"2";"7";"""01""";"false";"4";"1";"4";"1";"1";"4";"4";"6ea315c7-1f10-4f11-ada5-105cdae387de";"+62 (656) 8877-0902";"Nyoman.Damanik11@gmail.co.id";"5"
"37e3133d-6590-4ecd-a268-3fe25d96df1e";"Ani Ani Yulianti";"c9a4eb88-65fe-43b5-866b-51c4b78b16d2";"4";"149";"1";"2024-08-09";"Ahp";"20";"11";"""00""";"false";"4";"2";"1";"4";"2";"2";"3";"d281b09f-805c-4219-8779-f5fe77f60ac0";"+62 (626) 6373-4316";"Yusuf.Pranowo84@yahoo.co.id";"5"
